Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
ICLD,INTERCLOUD SYSTEMS,Pink No Information,0.000600,0.000000,273327,Common Stock,USA,New Jersey
INBT,INBIT CORP,Pink No Information,0.000100,,0,Common Stock,Malaysia,
HYBT,HEYU BIOLOGICAL TECH CORP,Pink Current,0.017000,,0,Common Stock,China,
GAWK,GAWK INC,Pink No Information,0.019800,204.615400,17465,Common Stock,USA,California
CYBF,CYBERFORT SOFTWARE,Pink No Information,0.012000,,0,Common Stock,USA,California
VISM,VISIUM TECHNOLOGIES INC,Pink Current,0.000600,-14.285700,7416306,Common Stock,USA,Virginia
SENY,SAUER ENERGY INC,Pink No Information,0.004850,16.867500,58584,Common Stock,USA,California
RFII,RAIN FOREST INTL INC,Pink No Information,0.013000,,2,Common Stock,Peru,
CVIAQ,COVIA HOLDINGS CORP,Pink Current,0.015000,25.000000,67291,Common Stock,USA,Ohio
XSPT,XSPORT GLOBAL INC,Pink No Information,0.000135,35.000000,361000,Common Stock,USA,North Carolina
BIEI,PREMIER BIOMEDICAL INC,Pink No Information,0.000900,0.000000,2406002,Common Stock,USA,Pennsylvania
GCAN,GREATER CANNABIS CO INC,OTCQB,0.003600,-5.263200,1966250,Common Stock,USA,Maryland
GTXO,GTX CORP,Pink Current,0.007800,-9.302300,803595,Common Stock,USA,California
TLSS,TRANSPORTATION & LOGISTIC,Pink Current,0.013000,5.263200,10645747,Common Stock,USA,Florida
MFST,MEDIFIRST SOLUTIONS,Pink No Information,0.000200,100.000000,16967507,Common Stock,USA,New Jersey
ASTI,ASCENT SOLAR TECH INC,Pink No Information,0.000200,100.000000,8699901,Common Stock,USA,Colorado
HMNY,HELIOS&MATHESON ANALYTICS,Pink No Information,0.000450,12.500000,6268467,Common Stock,USA,New York
MVES,THE MOVIE STUDIO INC,Pink Current,0.011200,0.000000,44655,Common Stock,USA,Florida
LUSI,MMA GLOBAL INC,Pink No Information,0.014500,,0,Common Stock,USA,Nevada
LVXI,LAS VEGAS XPRESS INC,Pink Current,0.000300,0.000000,582400,Common Stock,USA,Nevada
GAXY,GALAXY NEXT GENERATION,OTCQB,0.017600,-8.333300,91481657,Common Stock,USA,Georgia
SMPP,STRATEGIC MGMT&OPPTY,Pink No Information,0.006000,,133,Common Stock,USA,Nevada
MSSV,MESO NUMISMATICS INC,Pink No Information,0.019000,-44.117600,12848,Common Stock,USA,Florida
OTTV,VIVA ENTERTAINMNT GRP,Pink No Information,0.001200,-14.285700,6899068,Common Stock,USA,New York
DPWW,DIEGO PELLICER WORLDW INC,OTCQB,0.008000,0.000000,1427014,Common Stock,USA,Nevada
DNAX,DNA BRANDS INC,Pink Current,0.001800,-20.000000,5910673,Common Stock,USA,Florida
OWVI,ONE WORLD VENTURES INC,Pink Current,0.007100,-67.727300,9603,Common Stock,USA,Nevada
MMEX,MMEX RESOURCES CORP,Pink Current,0.000100,100.000000,450300,Common Stock,USA,Texas
GTEH,GENTECH HOLDINGS INC,Pink Current,0.000600,-14.285700,39252122,Common Stock,USA,New York
RBNW,RENEWABLE ENRGY & PWR,Pink Limited,0.000300,20.000000,7303114,Common Stock,USA,New York
ABCE,ABCO ENERGY INC,Pink Current,0.001000,11.111100,1025050852,Common Stock,USA,Arizona
UNGS,SYLIOS CORP,Pink No Information,0.001600,0.000000,2444658,Common Stock,USA,Florida
FNGGF,FLAMINGO AI LTD,Pink Current,0.001000,,0,Common Stock,,
FAVO,FAVO REALTY INC,Pink No Information,0.010100,,0,Common Stock,USA,New York
CZNI,CRUZANI INC,Pink Current,0.001100,-8.333300,4682453,Common Stock,USA,New York
CBDL,CBD LIFE SCIENCES INC,Pink Current,0.000700,17.647100,3170801,Common Stock,USA,Arizona
RDCO,REDEFY CORPORATION,Pink No Information,0.010000,,0,Common Stock,USA,Colorado
FQFC,FUQUAN FINANCIAL CO,Pink No Information,0.003600,9.090900,6000,Common Stock,USA,California
ELGXQ,ENDOLOGIX INC,Pink Current,0.019900,-24.277000,1390977,Common Stock,USA,California
AHAD,ALPHACOM HOLDINGS INC,Pink No Information,0.005250,,0,Common Stock,Hong Kong,
AGTK,AGRITEK HOLDINGS INC,Pink No Information,0.018000,5.882400,360017,Common Stock,USA,Florida
FWDEQ,FIELDWOOD ENERGY INC.,Pink No Information,0.001000,,0,Common Stock,USA,Texas
SDEC,SMART DECISION INC,Pink Current,0.008500,4.938300,307050,Common Stock,USA,Florida
STAU,STAR NUTRITION INC NEW,Pink No Information,0.008250,,0,Common Stock,USA,California
VBIX,VIEWBIX INC,OTCQB,0.020000,8.108100,5093,Common Stock,Israel,
SKDI,SUN KISSED INDUSTRIES INC,Pink Current,0.005500,3.773600,8418911,Common Stock,USA,Michigan
INSO,INDUSTRY SRCE CONSULTING,Pink Limited,0.018400,0.000000,1000,Common Stock,USA,Georgia
PPCB,PROPANC BIOPHARMA INC,Pink Current,0.002100,10.526300,2134103,Common Stock,Australia,Victoria
ZAAG,ZA GROUP INC.,Pink No Information,0.005000,19.047600,16204,Common Stock,USA,Florida
PSYC,GLOBAL TRAC SOLUTIONS INC,Pink Current,0.010900,3.809500,1211654,Common Stock,USA,Nevada
DIRV,DIRECTVIEW HLDGS INC,Pink No Information,0.018900,8.620700,242412,Common Stock,USA,Florida
GTCH,GBT TECHNOLOGIES INC,Pink Current,0.011900,-3.252000,653236,Common Stock,USA,California
RDAR,RAADR INC,Pink Current,0.002600,1.960800,10200,Common Stock,USA,Arizona
FDBL,FRIENDABLE INC,Pink Current,0.020000,-1.477800,80030,Common Stock,USA,California
MCOA,MARIJUANA CO OF AMER INC,OTCQB,0.001000,0.000000,86948716,Common Stock,USA,California
TMGI,THE MARQUIE GROUP INC,Pink No Information,0.000100,0.000000,13355000,Common Stock,USA,Nevada
ERBB,AMERICAN GREEN INC,Pink Current,0.001400,-6.666700,17983491,Common Stock,USA,Arizona
DCAC,DANIELS CORP ADVISOR,Pink Current,0.007350,-8.125000,6000,Common Stock,USA,New York
BRGO,BERGIO INTL INC,Pink Current,0.003900,11.428600,500,Common Stock,USA,New Jersey
RETC,12 RETECH CORPORATION,Pink No Information,0.000200,100.000000,1728225,Common Stock,USA,Nevada
BBRW,BREWBILT MFG INC,Pink Current,0.004000,5.263200,82229433,Common Stock,USA,California
ATDS,DATA443 RISK MITIGATION,Pink Current,0.009900,8.791200,13256228,Common Stock,USA,North Carolina
ASCK,AUSCRETE CORP,Pink Current,0.003200,-5.882400,1967984,Common Stock,USA,Washington
TWOH,TWO HANDS CORP,Pink Current,0.002450,-10.909100,3289017,Common Stock,Canada,Ontario
FRFR,FRITZY TECH INC,Pink Current,0.011000,,0,Common Stock,USA,New York
GETH,GREEN ENVIROTECH HLDG NEW,Pink No Information,0.004000,,0,Common Stock,USA,Washington
BZRD,BLUBUZZARD INC.,Pink No Information,0.004100,,0,Common Stock,USA,Florida
FORW,FORWARDLY INC,Pink Current,0.006600,-7.042300,214599,Common Stock,USA,Nevada
CELZ,CREATIVE MEDICAL TECH,Pink Current,0.002975,3.478300,11162672,Common Stock,USA,Arizona
PNAT,PURA NATURALS INC,Pink No Information,0.002000,17.647100,505950,Common Stock,USA,California
OZSC,OZOP SURGICAL CORP,Pink Current,0.008000,-14.893600,338755276,Common Stock,USA,New York
BANT,BANTEC INC,Pink Current,0.004600,-4.166700,42686175,Common Stock,USA,New Jersey
EWLL,EWELLNESS HEALTHCARE CORP,Pink Current,0.000200,100.000000,365993998,Common Stock,USA,Florida
DLOC,DIGITAL LOCATIONS INC,Pink Current,0.009400,-1.052600,1466404,Common Stock,USA,California
SIML,SIMLATUS CORP,Pink Current,0.000200,0.000000,5190282,Common Stock,USA,California
AITX,ARTIFICIAL INTL SLTNS,Pink Current,0.001600,0.000000,26669395,Common Stock,USA,Nevada
STTH,STEALTH TECHNOLOGIES INC,Pink No Information,0.010000,-1.960800,69791,Common Stock,USA,Florida
SBFM,SUNSHINE BIOPHARMA INC,Pink Current,0.017500,-2.234600,2665198,Common Stock,Canada,Quebec
ZHCLF,ZENITH CAP CORP,Pink Current,0.000100,,0,Common Stock,,
ECDP,ECO DEPOT INC,Pink No Information,0.013500,,0,Common Stock,Canada,Ontario
SFOR,STRIKEFORCE TECH INC,Pink Current,0.004400,10.000000,1576287,Common Stock,USA,New Jersey
NSPX,INSPYR THERAPEUTICS INC,Pink Current,0.003200,-15.789500,7168881,Common Stock,USA,California
GFOO,GENUFOOD EGY ENZYMES,Pink Current,0.017500,,0,Common Stock,USA,California
ASRE,ASTRA ENERGY INC,Pink No Information,0.015100,,15,Common Stock,,
